"","Movie_ID","Rev_ID","Sen_ID","Sentence"
"6","tt0171736","2148","6","Aoki."
"7","tt0171736","2148","7","He is so quirky but so full of emotions."
"8","tt0171736","2148","8","It is a perfect movie with wonderful dancing."
"9","tt0171736","2148","9","Unfortunately we never get the chance to see them go to Blackpool."
"10","tt0171736","2148","10","Would make for the perfect sequel if they had."
"11","tt0171736","2148","11","But I guess it leaves it to your imagination to what could of happened."
"12","tt0171736","2148","12","A very simple and innocent story."
"13","tt0171736","2148","13","He stays loyal to his wife and daughter."
"14","tt0171736","2148","14","I haven't seen the Hollywood remake."
"15","tt0171736","2148","15","Not sure if I want to."
"16","tt0171736","2148","16","I don't really enjoy Jennifer Lopez."
"17","tt0171736","2148","17","I think Richard Gere more matches the original than Lopez."
"18","tt0171736","2148","18","I have a feeling that the remake is not as simple and innocent."
"19","tt0171736","2149","1","Everyone in the cast, from Sugiyama to Aoki and Toyoko is someone we know in everyday life."
"20","tt0171736","2149","2","They were so natural, and Sugiyama's transformation is incredibly believable."
"21","tt0171736","2149","3","The score is so moving, it brought me to tears."
"22","tt0171736","2149","4","The choreography was beautiful without seeming athletic."
"23","tt0171736","2149","5","Mai's graceful dancing and charm gave me goosebumps."
"24","tt0171736","2149","6","Tamako is such a wonderfully delightful character."
"25","tt0171736","2149","7","You can almost see the charmed schoolgirl in her face as she reminisces about seeing ""The King and I""."
"26","tt0171736","2149","8","Aoki's character is both hilarious and pitiful."
"27","tt0171736","2149","9","Masako is so overwhelmingly natural as the bewildered wife, you almost want to hug her to reassure her that everything will be all right."
"28","tt0171736","2149","10","This film is truly a keeper."
"29","tt0171736","2150","1","If you are tired of films trying too hard to be fairy tales the ""Pretty Woman"" variety love story, here is a beautiful film in which a Japanese businessman is pulled free from his robotic, dispassionate life when he falls in love...with dancing."
"30","tt0171736","2150","2","Wonderfully drawn characters bring to life a story that is at once deeply funny and poignantly moving."
"31","tt0171736","2151","1","Funny."
"32","tt0171736","2151","2","Sad."
"33","tt0171736","2151","3","Charming."
"34","tt0171736","2151","4","These are all words that floated through my head while I was watching this beautiful, simple film."
"35","tt0171736","2151","5","It is rare that a movie truly moves me, but ""Shall We Dance."" accomplished that with grace to spare."
"36","tt0171736","2151","6","Gentle humor mixed in with occasional subtle agony made this easily one of the best experiences of my movie viewing history."
"37","tt0171736","2151","7","It left me with a quiet sense of exultation, but with a small touch of sadness mixed in."
"38","tt0171736","2151","8","And the dancing, oh yes, the dancing."
"39","tt0171736","2151","9","Even if you are not a lover of the art, or can't put one foot in front of another, the steps displayed here will take your breath away, and make you want to sign up for classes as fast as you can."
"40","tt0171736","2151","10","It was absolutely enchanting, even the parts that show Sugiyama's touchingly portrayed by Koji Yakusho stilted steps when he was first learning to dance were lovely in a humorous, child like way."
"41","tt0171736","2151","11","And yet, this film was not entirely about dancing, but more about the subtleties of human behavior and feelings."
"42","tt0171736","2151","12","We witness a shy man learning to express his repressed feelings through dance, a beautiful dance instructor rediscovering her love for the art, and the personal growth of every member of the wonderful supporting cast."
"43","tt0171736","2151","13","Beauty."
"44","tt0171736","2151","14","Pain."
"45","tt0171736","2151","15","Emotion."
"46","tt0171736","2151","16","All the love and little agonies of life are here, expressed with the delicate feeling of a fine Japanese watercolor painting combined with the emotional strength and grace of the culture."
"47","tt0171736","2152","1","There were some great moments of reality in there depicting modern day life not only in Japan, but everywhere."
"48","tt0171736","2152","2","It shows how stifling ones culture can be, and wanting to break out of the mold its created for you."
"49","tt0171736","2152","3","The dancing was just a vehicle for saying ""do what you love even if its against the norm""."
"50","tt0171736","2152","4","Rather Billy Elliot like I would say."
"51","tt0171736","2152","5","I enjoyed that film as well."
"52","tt0171736","2152","6","The humour was well timed, and the touching moments felt so real, you could feel the awkwardness between Sugiyama and his wife, the tantrums in the dance hall."
"53","tt0171736","2152","7","I loved Aoki him and that wig and his excessiveness on the dance floor made me simply howl!"
"54","tt0171736","2152","8","The actors all did a wonderful job, the story was well written."
"55","tt0171736","2152","9","I watched it a second time and caught some little nuances that I missed on the first viewing."
"56","tt0171736","2152","10","Good entertainment!"
"57","tt0171736","2153","1","This movie was charming."
"58","tt0171736","2153","2","An accountant wants more from life than the approved conventional success."
"59","tt0171736","2153","3","What makes it work so well, and makes it so different from the standard dance movie is that it really isn't about becoming ""Great"" it is simply about finding a way to express one's self."
